Size (sq. ft.),Bedrooms,Bathrooms,Age of House (Years),Distance to City Center (Miles),Price
4430.318652,2,2,49,8.886703022449502,3157098.1834479724
3378.243253360856,4,1,3,10.68720746078282,3225050.3955690893
2943.017892,5,2,27,12.653084539389097,3348120.1734316954
1107.7364255872365,1,4,30,13.324245825286315,1602056.2143922092
3264.806713,5,3,22,1.3588330935696435,3959899.613
1115.6971849930271,5,3,13,1.1682206622965743,2934157.0973548996
2083.708932489309,2,4,27,17.32519472,2325023.489998366
1228.5046451830601,2,2,13,4.475453731174507,1824416.1660723572
3645.124046907223,5,4,0,11.723699508581783,4252760.951386293
1507.5093008790714,2,1,42,12.530969108820809,1457808.1863674368
2324.1812420273145,4,2,31,3.37283912,2904306.756712679
4540.9690215226265,1,4,40,15.25577287271603,3230041.971
1498.9920869554692,5,3,17,17.33231780412365,2782522.605499579
2834.3422814186283,1,4,4,5.779015858222188,2746263.741649188
2444.7953091304967,4,2,41,17.5690196,2630690.1806620383
679.7457806012109,2,4,14,1.712639658414835,2000293.015236626
4088.135699720376,3,3,41,16.02923213152401,3383156.1253340254
903.8019877842388,4,1,15,12.838212102779497,1884809.6699408465
2686.7220922985957,3,4,35,11.703904708767814,2998955.8700782587
3066.9844977313796,1,4,35,4.679641622016468,2729572.3345296783
3365.0764091041833,5,1,39,7.300651875321699,3406198.085149975
3629.979168954653,2,4,29,18.21505724697716,3070361.3576421007
1714.3984874999464,4,3,37,9.36824762,2649507.209456842
643.9066172971773,2,1,22,11.928163678819626,1138062.9531765133
3783.152114361613,3,3,10,18.723445502640832,3331780.065232307
2956.889037129346,3,3,24,9.383119962432517,3035455.0374203403
4278.917894111894,5,3,44,7.826557844028834,4227600.708279688
4214.108796763055,3,2,50,17.874722009857603,3164232.876288693
4310.635138266686,5,1,42,18.22667029466166,3645457.0813444275
2734.4165039099767,4,2,1,7.157301360109572,3183735.142857115
2067.964941682209,5,2,34,11.880594682749116,2891043.495
4082.856091402028,3,4,46,19.278182679381434,3490537.3102177028
2585.694097328722,1,1,23,1.2038668332739861,2018442.6301031986
1407.1456641751117,5,4,12,0.8920681484596182,3290404.387222681
4361.885686070487,2,2,41,10.379952126492716,3133016.7186097065
4483.263457798328,1,4,36,5.895678858,3408391.069840099
2651.7629270167486,5,3,29,11.67881271018959,3411978.127
933.0788001630649,2,2,10,14.513477523378533,1490942.767718279
2306.4347956344973,1,3,22,1.474579317,2278398.729588219
4135.565701635454,5,1,45,17.659112768463675,3554273.513552771
4567.805725603406,4,4,27,5.610051324615424,4401374.754413712
1495.2800669894216,2,2,28,7.688814895385864,1818536.653691311
894.6838929111947,4,1,14,6.807031364084599,2005874.2372782228
4460.341994,3,3,44,16.812713675975054,3538589.6414770614
2313.3817315070514,5,4,2,3.495978783225806,3741444.2081933273
2983.7482427772784,5,4,8,0.6705970444017805,4103135.0986049213
4859.489573023339,2,2,7,19.438852073212658,3370640.663151734
892.8848028225806,5,4,46,19.61458625689997,2488823.5943776085
3452.5992327892204,3,4,32,5.228087314615697,3526410.7882066136
926.0638593294151,5,3,33,0.28611743857468097,2756982.498997532
2252.0632852526014,1,3,8,12.953750333647339,2091629.5540576712
4136.783998851166,4,3,16,13.004419327018912,3892976.530989522
2507.2778241247916,3,1,40,18.81309861786783,2142049.8578093564
4987.602357172982,3,1,0,6.039563163776949,3837682.8334152694
3059.860854,4,4,39,3.87113314,3622180.6821840405
2013.1134715981952,4,1,4,12.36600870894285,2503909.479724558
1568.4898339809138,3,2,29,11.317054204612743,2077576.7510025192
2142.290350859112,4,3,10,14.382962194761662,2898158.8496386404
2239.1464045420234,2,1,27,17.714035325479863,1794965.4138657318
902.3401819854283,4,4,37,11.23892923085179,2406064.424479996
2226.126477477802,1,3,16,3.086497669896456,2236006.2034452893
2642.6494868525897,1,1,49,12.002765972896693,1700942.3420726783
3780.0461098507403,2,3,22,7.544621191882034,3193803.5491920467
3489.609732775075,4,1,17,9.109427069321159,3242289.243105432
3718.5688830082786,1,4,36,19.193739378694403,2760082.572034569
636.8002002581712,5,1,26,11.143446379426498,2030204.090644873
1557.7365581543586,4,1,24,3.077978461690954,2361981.6279476774
3511.4108689593686,2,1,4,8.918856281777868,2722001.2269484447
2729.5532199908876,4,3,18,4.645767002061642,3346534.1880585286
623.3792929407222,3,1,26,2.7961016372253074,1590440.5318301723
4139.776426700018,3,1,12,14.273458835467155,3189091.9547449835
4000.3621224774847,1,1,6,12.608524475864108,2582683.4898257777
3013.0443171716756,3,3,25,10.005998443703456,3046075.1078160866
892.4386334155973,2,4,13,8.522442086,1975443.3930873591
3972.6662179433724,1,4,26,6.512132843335475,3190763.370209294
3168.339786018001,2,4,7,1.851373373148195,3276815.343650354
4040.6238994950204,2,1,30,6.055465986,2913875.5481348108
3907.686766541698,3,3,34,16.784052996939536,3312835.241436376
4133.209116614484,3,4,26,15.695140352287506,3687374.669365809
2879.2354921803494,2,4,3,19.449122706430703,2800308.210065878
1217.427880051466,3,4,41,13.155735531407668,2205272.147501897
3553.092883,3,2,3,11.117431175611017,3203870.7360274117
3330.084654228671,3,3,17,5.991285216533113,3324889.5408879905
3865.9140236759836,4,2,22,1.6295188260198472,3755039.5534219122
1347.4764266232353,2,1,31,12.39856493587501,1435439.8326984348
1457.8908795612726,5,4,11,9.814427614347862,3142329.8055979963
4517.801875765045,2,1,19,15.205582816612452,3024462.199654591
3899.9023131891117,1,3,46,8.295972775471157,2818704.619
4596.205350281421,3,1,44,19.71247202150096,3148526.1528150085
3938.347413121251,3,1,11,8.012479891782334,3218597.0268292967
3227.483346357328,5,4,7,6.728125534740457,4108852.0805881727
3478.184042922644,1,3,21,17.43262889733655,2550112.3616189086
4512.162865336044,4,1,26,7.9705778180768085,3731342.7944108034
3146.7497198525384,2,2,40,17.430856650501536,2389430.645020556
3382.5218270449045,4,4,40,0.6443502839146195,3843046.8259484773
1288.4975504158426,1,2,16,13.882606890205196,1351269.555508135
2685.253368510852,5,4,31,1.5298721826320363,3821702.1587071028
3752.1472926156353,1,1,32,3.0498260153905417,2519750.044104324
1792.1478725920078,5,4,30,14.031492895404863,3130116.9964922243
1489.9183943079536,4,1,5,5.865494490149142,2367322.225455311
1980.8379561874285,4,2,38,4.287624685460049,2679339.402488831
1662.6027631684672,1,1,8,16.050370138823947,1334966.8969120719
1545.6156029601418,1,4,41,18.93031259705657,1653874.4676432568
2469.3437086195827,3,4,31,4.724374905912196,3049857.2742958646
4594.489461,5,4,35,6.412199529090137,4658673.6580662895
2831.0624456503606,3,2,15,14.310058789527561,2719002.9651389467
1426.8496755874214,2,3,11,16.324328124061935,1896611.1934167892
938.6753453,2,2,40,19.98332977651312,1234343.9952119777
3663.087038606871,1,1,2,5.540077392746625,2575414.8895528205
2284.3145635201063,4,1,26,11.176709916195056,2553296.0015404695
4216.056164975581,2,2,26,2.7669769349486106,3287361.4618931357
3501.847382019389,2,2,8,6.683718091460097,2941922.247
4103.462382382021,3,1,16,0.9948745673695967,3416506.617947936
1796.5625734411744,3,1,45,4.295687002443374,2052040.464776037
3646.3792588286556,2,1,4,10.180245038013389,2764257.646758377
1761.8727326523626,1,3,25,3.358806544656155,1953433.1535373754
4731.901309581283,3,3,20,17.79872787243492,3774649.015446261
3400.0468387468472,2,2,0,14.235149327449994,2779993.3509287415
2027.851920771505,4,2,0,0.6519464505346787,2965559.9494793764
1785.8521940859996,3,3,34,17.546360958931754,2236671.795968682
1440.0769743152314,2,4,8,19.54868778448983,2053737.6495721366
3656.420219132402,5,3,22,10.08704523836337,3981142.122903251
1562.348697,3,2,37,6.360752483236596,2133632.2170350254
3219.334370080952,5,3,40,5.342942543060981,3767481.2522835736
1764.3941184715723,3,4,3,1.8396479349491184,2895077.018641121
3512.6633570930217,3,2,18,9.883026623573715,3133344.064179354
4185.734805578372,5,1,36,1.0977864398444472,3955584.5920966147
4023.311069836474,1,2,4,10.126360107417614,2853801.250874202
3947.7458560954396,2,3,27,5.125713970429352,3301031.5667434502
1425.978585045909,1,3,45,9.580995916005852,1561042.2923071547
988.8937667318824,1,4,41,8.425844114254629,1585602.919185166
3675.3748453444964,2,3,47,6.171773614885593,3043924.868478854
2220.7277406951457,4,4,22,9.027900966381791,3184478.7691242546
2502.3233961747283,1,2,37,9.533274395988482,1940169.1282719118
737.0560082909207,1,3,22,16.690466055347247,1189391.6011428325
1742.1363768102165,1,2,45,13.349088534302176,1443759.335823382
748.1761770476417,4,1,17,8.719816293858903,1879364.6807509603
4468.4173994454895,3,1,28,18.11431455775715,3196595.3266719193
1670.945406161534,5,4,27,15.139241452415831,3062360.792136768
3052.2835461212353,5,3,8,1.6067662524549664,3918679.366115836
771.5090109089738,4,2,38,3.159542002391217,2097236.584
3534.1285217448954,1,2,49,1.7251908838564447,2552233.3612996363
2021.320321318013,5,3,9,6.445380859601679,3301425.462
4550.844423,4,2,1,8.769367754,4059707.7743315194
4507.720031309757,2,3,12,10.134493862921499,3555843.0565007664
2031.2787207916901,5,3,37,17.04310275,2954450.2234188444
4564.227941038059,2,1,26,0.4573300870839869,3307640.286881667
4983.093763394627,1,3,40,8.622939274327956,3383761.014315072
4231.8289221453715,5,2,19,8.278867636275049,4120010.026451502
4317.4339301230075,4,3,39,18.954771139520112,3749294.4603754194
1695.6384388799956,3,1,9,4.896634660721438,2169559.444329886
3137.490554974128,5,1,15,2.535875656918832,3507700.6824530046
895.9260214564185,5,4,14,2.930978222461122,2984016.3643833045
1017.6389220153467,5,2,12,10.450840206163795,2504475.574988715
4995.127492946479,5,3,49,7.878985689758781,4559656.950782381
2037.212697474008,4,2,37,15.10742636444339,2496130.739552454
3892.009213014924,4,2,19,6.531329205855502,3685050.9404946696
4149.326233317993,3,3,23,2.6464388648468606,3771407.2574663768
4375.302392431809,4,1,40,7.798828215448576,3596347.55
4989.564508569489,4,2,49,17.672408784718844,3861006.996694685
1662.5845351302185,1,4,6,8.169978413079146,2102565.6174078435
777.5436381826787,1,2,22,16.689191677255444,1009660.9036505478
2409.242679176178,2,1,23,7.493448708486262,2104425.2835226813
1172.3549472473667,3,4,28,5.6995739159374486,2396858.9134092517
698.6739123130426,1,4,4,15.519768325116377,1483614.507758511
2185.8780394225387,3,4,42,4.263767100660394,2862336.595802379
4048.4483047310405,3,4,44,4.7134310527792485,3774628.449414253
3091.195041390312,5,3,34,1.0912754777117306,3818444.9292452387
1976.223152525558,3,3,0,3.838129654511689,2776021.9012768627
3479.104824167967,5,3,35,7.638426332834992,3876456.803531601
1620.8799933587673,2,4,50,8.051496704426585,2164082.9806951694
663.2783627171741,2,1,17,8.470498929938307,1241902.1208641382
3963.1549003202804,2,2,5,9.64588963,3128332.5756627787
3344.469573,5,4,22,11.481021253607102,3997287.2797329957
3954.131547804224,5,1,9,3.8696375894495976,3919345.940217437
771.3272734257287,2,2,6,12.317489243213709,1473986.7699529075
4283.326362,5,4,43,6.797436290638842,4455387.3735189745
3325.9152801597347,4,2,7,14.706813629268654,3298494.2855988117
3078.9395431356165,4,3,12,11.188368558707717,3420375.3184979716
3348.301811703939,5,3,29,11.12994567407831,3771224.910474721
4403.506286220802,5,3,17,13.741191072998175,4306602.239754755
3182.520628859191,1,1,13,6.72707792,2256391.674134393
3156.181671507989,1,3,10,8.641735517,2619929.043514845
4958.988291089369,3,1,41,11.69966758181435,3505173.712012715
3929.6127351016994,3,3,37,8.488956848262939,3474700.1486899084
2546.092743984995,3,3,12,8.940723741,2898904.8152721813
3712.546800144882,2,3,41,5.522492748501959,3105496.463206719
2312.6140754438693,4,1,43,5.8189620225058585,2589600.715376135
1607.0520349273957,2,2,32,14.009252399395244,1728013.8875801102
3226.1482583061415,5,1,49,0.18519472633343423,3429043.1527307197
4684.001231701386,1,4,12,1.996279401945936,3706747.945916092
4688.213888068036,5,4,24,18.981316801139663,4509153.526115541
2104.3832236641574,5,1,23,3.8216598290738357,2925431.333354919
2921.780851375458,1,1,28,8.420605748309992,2017151.2288258465
1531.1979537073894,5,2,35,17.008734208847738,2515097.2107810574
4980.776881795087,3,1,5,0.10203721326435299,3928020.614736574
4916.918794618918,1,3,17,18.51106587046991,3267910.9980043783
3457.839290712768,5,2,27,1.1644236155377363,3835304.0911499467
4139.421862580883,3,1,4,3.500294085527813,3444377.9676842024
3746.44071,3,1,17,0.6791605123149468,3239310.0626821583
3209.896164,4,4,36,10.43844892006851,3580852.021589777
834.7311867511498,3,2,6,18.867576770701493,1674686.9760658622
2600.963107231709,2,4,8,16.796828570721324,2689217.900305745
3569.0597295366065,1,1,34,12.830996070667107,2222582.8614592785
3581.1391010882126,1,2,11,3.7912238877145805,2724417.9908941323
2241.7395210584878,1,3,45,17.404982260686985,1812443.0334198214
4743.444741295334,5,1,39,15.120030283620707,3938994.6830795705
1336.3709418418364,5,1,43,5.410270494594915,2409652.9791333373
2801.5815633484667,2,4,38,16.121274351577547,2653038.2127469997
3639.8894968236204,3,3,23,17.55531162683379,3218511.4339794517
3667.3975459239605,5,1,8,13.994697647350458,3578477.7381192883
3454.0114097827886,3,4,11,2.0976446043135115,3694725.7309094416
1811.2681391881847,3,4,35,19.686512182263023,2401576.744053149
1287.3089022211366,5,1,36,1.612419680423127,2496078.9756064233
3398.1374380375278,5,2,8,13.12403236418965,3661260.9898392884
3236.929311013526,2,1,38,2.2994525785953455,2547148.522039173
1389.1664452726602,4,3,45,18.117725836554353,2271901.6240095603
3702.612240510479,1,1,21,7.064555900105337,2469687.92
2602.7567636280883,5,2,16,10.278910145517333,3280473.097008015
3538.1466030538727,5,4,32,3.657355529,4200599.109054377
4284.415150988663,3,3,46,10.976587576684441,3557348.7420649603
1346.805085738462,4,3,23,18.782914114255885,2347417.179
684.2374191860814,5,3,14,18.04249810559982,2375941.665585362
4028.051380141462,4,3,28,1.3715288120244942,4011268.0319345584
3282.668671,1,2,31,7.627344278839312,2398460.367863286
3678.4141063373354,3,2,32,5.421884124539109,3235442.2887822026
4287.8818899500275,2,2,28,9.679093394550467,3175031.995188322
4132.3681132278025,1,2,14,16.691210330467886,2727032.768108861
4828.048646486828,4,4,26,14.803150534423668,4352634.230659258
2958.114347,4,1,33,6.945166024060563,2939826.7710977662
2749.380783703584,1,2,3,7.715050008287719,2270062.3097903547
2368.3036795192124,4,1,48,13.119674340963979,2446431.2710446436
1276.240589,2,3,47,3.965080859769692,1888491.5951661733
3119.471824680899,2,4,17,2.1442876008753773,3196523.0784272593
1818.8551070343067,4,4,20,4.927510437797353,3075550.262865524
4653.753053737092,4,1,47,2.5682453839133528,3805184.5372945964
3166.039538819229,2,1,7,7.104486440621794,2570602.9587014965
3208.496794235685,4,1,5,18.75755910278258,2968770.1331665083
2161.668507858844,5,4,19,2.4939595729008386,3600627.980575723
828.7531487019129,3,2,1,16.384610657820428,1746357.279298865
739.6725676,5,4,50,10.739495825619237,2569719.285412508
2462.674634274069,4,2,44,12.694771222365862,2722114.810794035
972.0876636278466,4,3,21,3.484639123559831,2476023.967447044
3270.1266043766122,3,2,20,3.112328898,3137489.6423268095
4476.281224814493,4,1,5,3.3385991685550302,3911041.5471404637
4484.825192682378,3,2,31,13.374551240195782,3484594.489641591
3499.7998045818226,2,2,5,14.980986508160408,2789953.0902320207
1529.4200584808964,3,4,12,18.412874395540427,2401125.459433957
4397.186057979037,3,1,0,8.024027818075995,3502785.3907323163
4498.811115378116,5,3,21,9.293190743592787,4423214.661
1465.2757737930183,4,2,23,9.444940818316667,2393411.988634493
3844.674777,2,3,40,5.470968265452685,3177590.941490754
1860.686015279341,1,1,29,6.631829827415533,1517379.329195677
4131.617374352891,3,2,21,16.951722697927448,3286447.151322214
4987.846759575852,1,4,43,6.940071473,3604794.868427047
732.1144234493283,4,3,11,17.395012428277354,2127829.881263434
4548.409809,3,4,25,6.174827458512756,4090381.2736741123
3339.5743478340955,1,3,3,6.863674935,2782186.5933293905
4882.883524325213,5,1,18,11.249589348400333,4191122.8932989175
2646.0418771162813,1,2,15,2.152224258150194,2269649.371499454
4328.506894514045,5,3,11,18.44903911660756,4204945.583029188
874.5339018324198,2,4,32,16.425956788906532,1713420.7332423965
2075.227820344501,4,3,20,13.443026167400788,2833426.3049285524
894.8727661053239,1,3,35,19.763687772592725,1141835.5457051247
4891.509787,3,3,8,0.4183872908033508,4262060.0659422055
4194.685191996082,4,3,38,8.280100297003225,3906413.508162294
4351.208653,1,3,41,17.181026860800316,2891656.7076294464
4727.047018309135,3,3,44,8.717043867502428,3833855.5499088364
974.4553389270555,3,4,7,0.20430260250448565,2512814.5355177554
2296.629407058667,3,3,19,3.239306900359484,2853201.4836264616
912.5535117936093,3,3,9,8.738041006496372,2101188.8538711946
1527.489646820126,1,3,31,13.392162432959196,1605574.4928551964
1609.2094189657585,2,2,27,3.3368199408579686,1967541.2287700372
2664.0717286093463,5,1,9,9.016056899937558,3171387.644410239
1781.6735367960273,5,1,7,0.3544919009373301,2913419.848483585
1044.3036699981487,5,1,46,9.602260392462515,2164779.545254141
1336.9607920140738,2,4,32,17.928897077159597,1914575.3725681622
1248.01248,3,4,46,11.975683827319441,2219165.4813725287
4881.537910814112,3,4,48,8.869047061420664,4088060.932
3940.887030441284,4,3,12,3.328960780317055,4008537.2177186185
4858.150447186073,5,1,43,4.128129413978582,4196185.553417781
2534.8581406347976,5,3,34,1.622548006394574,3529651.0282938248
1824.821319315689,3,2,50,14.873979766855937,2029603.982425043
4112.490067720421,5,1,28,1.6349920237386655,3948218.111489755
